Checksum,UNIX Time Stamp,Mission ID,Platform Tail Number,Platform Heading Angle,Platform Pitch Angle,Platform Roll Angle,Platform True Airspeed,Platform Indicated Airspeed,Platform Designation,Image Source Sensor,Image Coordinate System,Sensor Latitude,Sensor Longitude,Sensor True Altitude,Sensor Horizontal Field of View,Sensor Vertical Field of View,Sensor Relative Azimuth Angle,Sensor Relative Elevation Angle,Sensor Relative Roll Angle,Slant Range,Target Width,Frame Center Latitude,Frame Center Longitude,Frame Center Elevation,Offset Corner Latitude Point 1,Offset Corner Longitude Point 1,Offset Corner Latitude Point 2,Offset Corner Longitude Point 2,Offset Corner Latitude Point 3, Offset Corner Longitude Point 3, Offset Corner Latitude Point 4, Offset Corner Longitude Point 4, Icing Detected, Wind Direction, Wind Speed, Static Pressure, Density Altitude, Outside Air Temperature, Target Location Latitude, Target Location Longitude, Target Location Elevation, Target Track Gate Width, Target Track Gate Height, Target Error Estimate - CE90, Target Error Estimate - LE90, Generic Flag Data 01, Security Local Metadata Set, Differential Pressure, Platform Angle of Attack, Platform Vertical Speed, Platform Sideslip Angle, Airfield Barometric Pressure, Airfield Elevation, Relative Humidity, Platform Ground Speed, Ground Range, Platform Fuel Remaining, Platform Call Sign, Weapon Load, Weapon Fired, Laser PRF Code, Sensor Field of View Name, Platform Magnetic Heading, UAS LDS Version Number, Target Location Covariance Matrix, Alternate Platform Latitude, Alternate Platform Longitude, Alternate Platform Altitude, Alternate Platform Name, Alternate Platform Heading, Event Start Time - UTC, RVT Local Data Set, VMTI Local Data Set, Sensor Ellipsoid Height, Alternate Platform Ellipsoid Height, Operational Mode, Frame Center Height Above Ellipsoid, Sensor North Velocity, Sensor East Velocity, Image Horizon Pixel Pack, Corner Latitude Point 1 (Full), Corner Longitude Point 1 (Full), Corner Latitude Point 2 (Full), Corner Longitude Point 2 (Full), Corner Latitude Point 3 (Full), Corner Longitude Point 3 (Full), Corner Latitude Point 4 (Full), Corner Longitude Point 4 (Full), Platform Pitch Angle (Full), Platform Roll Angle (Full), Platform Angle of Attack (Full), Platform Sideslip Angle (Full)
,1447401007,Delta,N112AQ,196.2,-5.1,1.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4633572657,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.3,-5.3,1.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4685635152,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.3,-5.3,1.5,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4685635152,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.3,-5.4,1.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4726128207,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.3,-5.4,1.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4726128207,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.2,-5.3,1.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4774710716,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401007,Delta,N112AQ,196.1,-5.2,1.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4774710716,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.2,-5.1,1.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4751876853,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.4,-4.8,1.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4751876853,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.4,-4.6,1.3,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4751876853,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.3,-4.5,1.1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4719605005,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.2,-4.5,0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4719605005,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.3,-4.4,0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4708644753,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.3,-4.3,0.7,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.9,81.2,65.5,-163.3,74.5,0,274.4708644753,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401008,Delta,N112AQ,196.3,-4.2,0.6,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4691419874,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.3,-4.1,0.5,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4691419874,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.4,-4.1,0.5,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4653971414,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.3,-4.3,0.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4707860661,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.3,-4.2,0.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4639546529,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.3,-4.2,0.6,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4745918041,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.3,-4.5,0.7,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4677604857,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.4,-4.6,0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4745918041,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.4,-4.6,0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4622800863,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401009,Delta,N112AQ,196.4,-4.7,0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4691115411,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.4,-4.7,0.6,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4906063535,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.4,-4.7,0.7,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-163.3,74.5,0,274.4906063535,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.3,-4.8,0.5,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4846888345,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.4,-4.9,0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4846888345,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.3,-5.1,1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-163.3,74.5,0,274.4945535574,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,196.3,-5.3,1.1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-162.8,74.5,0,274.5022062493,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,198.5,-5.3,0.7,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-161.5,74.5,0,274.5022062493,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,201.8,-5.3,0.6,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-159.7,74.5,0,274.5215394128,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401010,Delta,N112AQ,205.9,-5.2,0.3,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-157.7,74.5,0,274.5215394128,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,210.4,-5.2,0,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-154.9,74.5,0,274.5215394128,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,215,-5.4,-0.2,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-151.3,74.5,0,274.5200780078,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,219.2,-5.4,-0.4,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-147.5,74.5,0,274.5200780078,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,222.5,-5.3,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-142.1,74.5,0,274.5210522771,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,222.7,-5.3,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-140.8,74.5,0,274.5210522771,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,222.6,-5.4,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-140.1,74.5,0,274.5246144516,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,222.6,-5.3,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139.7,74.5,0,274.5175205492,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401011,Delta,N112AQ,222.5,-5.3,-0.7,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139.4,74.5,0,274.5175205492,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222.4,-5.3,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139.3,74.5,0,274.5175205492,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222.3,-5.3,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139.1,74.5,0,274.5254669375,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222.2,-5.2,-1.1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139,74.5,0,274.5254669375,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222.1,-5.3,-1.1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139,74.5,0,274.5391676093,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222.1,-5.3,-1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-139,74.5,0,274.5391676093,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222,-5.3,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.9,74.5,0,274.5387413662,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222,-5.2,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-138.9,74.5,0,274.5319116441,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401012,Delta,N112AQ,222,-5.3,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-138.9,74,0,274.5387317054,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,221.9,-5.3,-1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-138.9,72.4,0,274.5398886801,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,221.9,-5.2,-1.1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.9,71.4,0,274.5467182038,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222,-4.8,-1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.8,70.2,0,274.5467182038,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222,-4.8,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.8,69,0,274.5455003662,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222,-4.9,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.8,67.8,0,274.5455003662,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222,-4.8,-1,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.8,81.2,65.5,-138.8,65.4,0,274.5440389606,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222,-4.9,-0.9,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-138.8,64.2,0,274.5372093702,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1447401013,Delta,N112AQ,222.1,-5.2,-0.8,,,DJI P3,FC300X,WGS84,64.1564700133,-145.853287599,18.7,81.2,65.5,-138.8,63.1,0,274.5384881314,,64.1564700133,-145.853287599,100,64.1564931239,-145.852879178,64.1566347189,-145.8534525656,64.1563053077,-145.8531226324,64.1564469027,-145.85369602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
