Time,cs:altitude_agl,cs:altitude_amsl,cs:ground_elevation,cs:ground_speed_x,cs:ground_speed_y,cs:ground_speed_z,fc:altitude_raw,fc:control_mode,fc:course,fc:downlink_present,fc:gcs_link_quality,fc:ground_speed,fc:heading,fc:is_armed,fc:latitude,fc:longitude,fc:main_current,fc:main_voltage,fc:pitch,fc:rc_link_quality,fc:remaining_power_level,fc:roll,fc:satellite_count,fc:takeoff_latitude,fc:takeoff_longitude,fc:uplink_present,fc:vertical_speed,gb:heading,gb:pitch,gb:roll
2017-07-18T16:19:58.269,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090107129275,-147.71829564084257,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.366,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090107129275,-147.71829564084257,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.419,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090107119988,-147.71829563757376,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.460,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090107119988,-147.71829563757376,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.569,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090096502315,-147.71829561855094,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.719,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409011638939,-147.71829601615482,0.995,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.751,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409011638939,-147.71829601615482,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.860,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409011638939,-147.71829601615482,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:58.870,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090116562909,-147.71829603331253,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.20,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090116567539,-147.71829603082764,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.166,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090116567539,-147.71829603082764,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.170,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090174471486,-147.7182964765621,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.260,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090174471486,-147.7182964765621,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.320,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090184317635,-147.71829677429758,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.470,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090212336935,-147.71829714038708,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.620,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090212342562,-147.7182971390469,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.661,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090212342562,-147.7182971390469,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.770,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090216128519,-147.71829713940187,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.920,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090226039761,-147.71829733712647,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:19:59.967,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090226039761,-147.71829733712647,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.61,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090226039761,-147.71829733712647,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.71,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409026171974,-147.71829757148268,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.221,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090261711854,-147.71829756949967,0.996,15.279,0.2999999996572,1.0,0.45,-1.899999997828933,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.371,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409026208448,-147.7182975292905,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.461,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409026208448,-147.7182975292905,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.521,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409030202795,-147.71829772754361,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.671,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090326328084,-147.7182975179435,0.996,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.751,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090326328084,-147.7182975179435,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.766,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090326328084,-147.7182975179435,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.821,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090326260755,-147.7182975170815,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.861,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090326260755,-147.7182975170815,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:00.971,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409032963173,-147.71829758695083,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.122,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090349484325,-147.7182976833955,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.261,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090349484325,-147.7182976833955,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.272,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090347688665,-147.71829773528776,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.422,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090347559213,-147.71829773181113,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.566,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090347559213,-147.71829773181113,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.572,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090379473567,-147.7182981427983,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.661,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090379473567,-147.7182981427983,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.722,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090401427201,-147.71829814878774,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:01.873,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090421598513,-147.7182982381833,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.23,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090443052668,-147.71829832982212,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.61,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090443052668,-147.71829832982212,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.173,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.8409044398188,-147.7182983191878,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.323,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090448909956,-147.7182982168527,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.366,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090448909956,-147.7182982168527,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.462,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090448909956,-147.7182982168527,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.473,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090448238736,-147.71829811464156,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.623,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090461522561,-147.71829827291094,0.991,15.279,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.751,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.10000000149011612,-0.0,0.0,0.0,0.0,true,1.0,0.10000000149011612,-145.7999998333992,false,64.84090461522561,-147.71829827291094,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.773,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090456455175,-147.71829814229395,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.862,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090456455175,-147.71829814229395,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:02.924,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409044372977,-147.71829819263664,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.73,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090513600194,-147.71829838770967,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.166,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090513600194,-147.71829838770967,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.223,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090499549569,-147.71829832556296,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.262,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090499549569,-147.71829832556296,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,0.10000000149011612,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.373,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090489310447,-147.71829841933348,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.523,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090517140416,-147.71829882469694,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.662,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090517140416,-147.71829882469694,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.673,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090466893572,-147.71829862003452,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.823,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090473112643,-147.7182987308109,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.967,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090473112643,-147.7182987308109,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:03.974,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409047288235,-147.7182987257771,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.62,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409047288235,-147.7182987257771,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.124,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090468284546,-147.71829881182745,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.274,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090488181508,-147.71829880715808,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.425,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409047634754,-147.71829873627308,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.462,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.8409047634754,-147.71829873627308,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.575,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090496234353,-147.71829903179952,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.725,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090495245361,-147.7182990200099,0.988,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.751,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090495245361,-147.7182990200099,0.996,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.767,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090495245361,-147.7182990200099,0.996,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
2017-07-18T16:20:04.862,61.13665771484375,197.2212371826172,136.08457946777344,0.0,0.0,-0.0,0.0,0.0,0.0,true,1.0,0.0,-145.7999998333992,false,64.84090495245361,-147.7182990200099,0.996,15.278,0.2999999996572,1.0,0.45,-1.9999999977146665,5.0,64.91282070926617,-147.9109646927836,true,-0.0,-145.60000593714332,0.0,0.0
