Checksum, UNIX Time Stamp, Mission ID, Platform Tail Number, Platform Heading Angle, Platform Pitch Angle, Platform Roll Angle, Platform Designation, Image Source Sensor, Image Coordinate System, Sensor Latitude, Sensor Longitude, Sensor True Altitude, Sensor Horizontal Field of View, Sensor Vertical Field of View, Sensor Relative Azimuth Angle, Sensor Relative Elevation Angle, Sensor Relative Roll Angle
,1518815965750000,,,277.5,13.4,0.0,,,,64.85455,-147.842832,191.0,38.471454284514344,68.66448958100517,2.1999999999999886,-103.30000000000001,,
,1518815965802000,,,277.4,13.2,0.0,,,,64.854549,-147.842838,191.0,38.471454284514344,68.66448958100517,2.3000000000000114,-103.10000000000001,,
,1518815965879000,,,277.3,12.8,0.0,,,,64.854548,-147.842845,191.0,38.471454284514344,68.66448958100517,2.3999999999999773,-102.7,,
,1518815966035000,,,277.3,12.3,0.0,,,,64.854547,-147.842852,191.0,38.471454284514344,68.66448958100517,2.3999999999999773,-102.3,,
,1518815966085000,,,277.3,12.0,0.0,,,,64.854546,-147.84286,191.2,38.471454284514344,68.66448958100517,2.3999999999999773,-101.9,,
,1518815966159000,,,277.2,12.0,0.0,,,,64.854545,-147.842867,191.2,38.471454284514344,68.66448958100517,2.5,-101.9,,
,1518815966278000,,,277.1,11.7,0.0,,,,64.854545,-147.842875,191.2,38.471454284514344,68.66448958100517,2.599999999999966,-101.7,,
,1518815966368000,,,277.1,11.2,0.0,,,,64.854544,-147.842883,191.2,38.471454284514344,68.66448958100517,2.599999999999966,-101.10000000000001,,
,1518815966455000,,,277.1,10.7,0.0,,,,64.854544,-147.842892,191.2,38.471454284514344,68.66448958100517,2.599999999999966,-100.60000000000001,,
,1518815966528000,,,277.0,10.7,0.0,,,,64.854543,-147.8429,191.2,38.471454284514344,68.66448958100517,2.6999999999999886,-100.60000000000001,,
,1518815966736000,,,276.9,10.5,0.0,,,,64.854543,-147.842909,191.2,38.471454284514344,68.66448958100517,2.7000000000000455,-100.5,,
,1518815966803000,,,276.9,10.2,0.0,,,,64.854543,-147.842918,191.2,38.471454284514344,68.66448958100517,2.7000000000000455,-100.10000000000001,,
,1518815966889000,,,276.9,9.9,0.0,,,,64.854543,-147.842926,191.2,38.471454284514344,68.66448958100517,2.7000000000000455,-99.80000000000001,,
,1518815967008000,,,276.8,9.7,0.0,,,,64.854544,-147.842936,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-99.7,,
,1518815967057000,,,276.7,9.6,0.0,,,,64.854544,-147.842945,191.2,38.471454284514344,68.66448958100517,2.900000000000034,-99.6,,
,1518815967186000,,,276.5,9.8,0.0,,,,64.854544,-147.842954,191.2,38.471454284514344,68.66448958100517,3.1000000000000227,-99.7,,
,1518815967286000,,,276.5,9.7,0.0,,,,64.854545,-147.842963,191.2,38.471454284514344,68.66448958100517,3.1000000000000227,-99.60000000000001,,
,1518815967355000,,,276.6,9.4,0.0,,,,64.854546,-147.842973,191.2,38.471454284514344,68.66448958100517,3.0,-99.4,,
,1518815967454000,,,276.7,8.9,0.0,,,,64.854546,-147.842983,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-98.80000000000001,,
,1518815967552000,,,276.7,8.5,0.0,,,,64.854547,-147.842992,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-98.4,,
,1518815967762000,,,276.7,8.4,0.0,,,,64.854548,-147.843002,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-98.4,,
,1518815967803000,,,276.7,8.2,0.0,,,,64.854549,-147.843012,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-98.2,,
,1518815967877000,,,276.7,8.0,0.0,,,,64.854551,-147.843022,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-97.9,,
,1518815968004000,,,276.5,8.2,0.0,,,,64.854552,-147.843032,191.2,38.471454284514344,68.66448958100517,2.8999999999999773,-98.10000000000001,,
,1518815968101000,,,276.5,8.0,0.0,,,,64.854553,-147.843042,191.2,38.471454284514344,68.66448958100517,2.6999999999999886,-98.0,,
,1518815968187000,,,276.6,7.2,0.0,,,,64.854554,-147.843053,191.2,38.471454284514344,68.66448958100517,2.599999999999966,-97.2,,
,1518815968285000,,,276.8,7.1,0.0,,,,64.854555,-147.843063,191.2,38.471454284514344,68.66448958100517,2.3000000000000114,-97.1,,
,1518815968355000,,,276.8,6.9,0.0,,,,64.854556,-147.843073,191.2,38.471454284514344,68.66448958100517,2.1999999999999886,-96.80000000000001,,
,1518815968452000,,,276.9,6.9,0.0,,,,64.854557,-147.843084,191.2,38.471454284514344,68.66448958100517,2.1000000000000227,-96.9,,
,1518815968524000,,,276.9,6.9,0.0,,,,64.854559,-147.843094,191.2,38.471454284514344,68.66448958100517,2.1000000000000227,-96.9,,
,1518815968742000,,,277.0,6.9,0.0,,,,64.85456,-147.843104,191.2,38.471454284514344,68.66448958100517,2.0,-96.80000000000001,,
,1518815968831000,,,277.1,7.1,0.0,,,,64.854561,-147.843114,191.2,38.471454284514344,68.66448958100517,1.7999999999999545,-97.0,,
,1518815968891000,,,277.1,7.4,0.0,,,,64.854562,-147.843124,191.2,38.471454284514344,68.66448958100517,1.7999999999999545,-97.30000000000001,,
,1518815969007000,,,277.2,7.7,0.0,,,,64.854563,-147.843134,191.2,38.471454284514344,68.66448958100517,1.6999999999999886,-97.7,,
,1518815969052000,,,277.2,7.9,0.0,,,,64.854564,-147.843145,191.2,38.471454284514344,68.66448958100517,1.5,-97.9,,
,1518815969154000,,,277.2,8.0,0.0,,,,64.854565,-147.843154,191.2,38.471454284514344,68.66448958100517,1.5,-98.0,,
,1518815969282000,,,277.2,8.3,0.0,,,,64.854566,-147.843164,191.2,38.471454284514344,68.66448958100517,1.5,-98.2,,
,1518815969354000,,,277.2,8.4,0.0,,,,64.854567,-147.843174,191.2,38.471454284514344,68.66448958100517,1.5,-98.4,,
,1518815969454000,,,277.2,8.5,0.0,,,,64.854568,-147.843184,191.2,38.471454284514344,68.66448958100517,1.5,-98.5,,
,1518815969530000,,,277.3,8.5,0.0,,,,64.854569,-147.843194,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.5,,
,1518815969741000,,,277.3,9.0,0.0,,,,64.85457,-147.843204,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.9,,
,1518815969801000,,,277.3,9.0,0.0,,,,64.854571,-147.843214,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.9,,
,1518815969887000,,,277.3,9.0,0.0,,,,64.854572,-147.843224,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-99.0,,
,1518815970006000,,,277.3,9.0,0.0,,,,64.854573,-147.843234,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-99.0,,
,1518815970057000,,,277.3,8.8,0.0,,,,64.854574,-147.843245,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.7,,
,1518815970159000,,,277.4,8.8,0.0,,,,64.854575,-147.843255,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-98.7,,
,1518815970256000,,,277.3,8.9,0.0,,,,64.854575,-147.843265,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.9,,
,1518815970354000,,,277.3,8.8,0.0,,,,64.854576,-147.843275,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.8,,
,1518815970427000,,,277.3,8.5,0.0,,,,64.854577,-147.843285,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.4,,
,1518815970529000,,,277.3,8.3,0.0,,,,64.854578,-147.843295,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.2,,
,1518815970743000,,,277.3,8.0,0.0,,,,64.854579,-147.843305,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.0,,
,1518815970812000,,,277.2,8.2,0.0,,,,64.854579,-147.843316,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.2,,
,1518815970882000,,,277.4,7.7,0.0,,,,64.85458,-147.843326,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-97.60000000000001,,
,1518815970944000,,,277.4,7.7,0.0,,,,64.854581,-147.843337,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-97.60000000000001,,
,1518815971052000,,,277.5,7.9,0.0,,,,64.854581,-147.843347,191.2,38.471454284514344,68.66448958100517,1.0,-97.9,,
,1518815971185000,,,277.5,8.0,0.0,,,,64.854582,-147.843358,191.2,38.471454284514344,68.66448958100517,1.0,-98.0,,
,1518815971281000,,,277.6,8.0,0.0,,,,64.854583,-147.843368,191.2,38.471454284514344,68.66448958100517,0.8999999999999773,-98.0,,
,1518815971351000,,,277.7,7.9,0.0,,,,64.854584,-147.843379,191.2,38.471454284514344,68.66448958100517,0.8000000000000114,-97.80000000000001,,
,1518815971448000,,,277.9,7.9,0.0,,,,64.854584,-147.843389,191.2,38.471454284514344,68.66448958100517,0.6000000000000227,-97.80000000000001,,
,1518815971536000,,,277.9,7.9,0.0,,,,64.854585,-147.8434,191.2,38.471454284514344,68.66448958100517,0.6000000000000227,-97.9,,
,1518815971768000,,,277.9,7.8,0.0,,,,64.854586,-147.84341,191.2,38.471454284514344,68.66448958100517,0.6000000000000227,-97.8,,
,1518815971839000,,,278.0,7.7,0.0,,,,64.854586,-147.843421,191.2,38.471454284514344,68.66448958100517,0.5,-97.60000000000001,,
,1518815971888000,,,277.9,7.7,0.0,,,,64.854587,-147.843432,191.2,38.471454284514344,68.66448958100517,0.6000000000000227,-97.60000000000001,,
,1518815972036000,,,278.0,7.3,0.0,,,,64.854588,-147.843442,191.2,38.471454284514344,68.66448958100517,0.5,-97.3,,
,1518815972102000,,,278.0,7.2,0.0,,,,64.854589,-147.843453,191.2,38.471454284514344,68.66448958100517,0.5,-97.2,,
,1518815972188000,,,277.9,6.9,0.0,,,,64.854589,-147.843464,191.2,38.471454284514344,68.66448958100517,0.6000000000000227,-96.80000000000001,,
,1518815972286000,,,277.8,7.3,0.0,,,,64.85459,-147.843474,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-97.2,,
,1518815972381000,,,277.8,7.4,0.0,,,,64.854591,-147.843485,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-97.2,,
,1518815972455000,,,277.8,7.5,0.0,,,,64.854592,-147.843496,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-97.0,,
,1518815972558000,,,277.7,7.2,0.0,,,,64.854592,-147.843506,191.2,38.471454284514344,68.66448958100517,0.8000000000000114,-96.10000000000001,,
,1518815972758000,,,277.6,7.1,0.0,,,,64.854593,-147.843517,191.2,38.471454284514344,68.66448958100517,0.8999999999999773,-94.6,,
,1518815972833000,,,277.5,7.2,0.0,,,,64.854594,-147.843528,191.2,38.471454284514344,68.66448958100517,1.0,-94.7,,
,1518815973003000,,,277.4,7.3,0.0,,,,64.854595,-147.843549,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-91.39999999999999,,
,1518815973091000,,,277.4,7.4,0.0,,,,64.854595,-147.84356,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-88.30000000000001,,
,1518815973187000,,,277.4,7.5,0.0,,,,64.854596,-147.84357,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-88.4,,
,1518815973281000,,,277.3,7.6,0.0,,,,64.854596,-147.843581,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-87.0,,
,1518815973353000,,,277.3,7.6,0.0,,,,64.854597,-147.843591,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-86.89999999999999,,
,1518815973453000,,,277.3,7.5,0.0,,,,64.854598,-147.843602,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-87.0,,
,1518815973548000,,,277.3,7.7,0.0,,,,64.854598,-147.843612,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-90.7,,
,1518815973754000,,,277.3,7.8,0.0,,,,64.854599,-147.843623,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-95.89999999999999,,
,1518815973830000,,,277.3,7.3,0.0,,,,64.854599,-147.843633,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-97.2,,
,1518815973901000,,,277.4,7.3,0.0,,,,64.8546,-147.843643,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-97.2,,
,1518815973997000,,,277.5,7.6,0.0,,,,64.854601,-147.843654,191.2,38.471454284514344,68.66448958100517,1.0,-97.5,,
,1518815974098000,,,277.4,7.9,0.0,,,,64.854601,-147.843664,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-97.80000000000001,,
,1518815974183000,,,277.4,8.0,0.0,,,,64.854602,-147.843675,191.2,38.471454284514344,68.66448958100517,1.1000000000000227,-97.9,,
,1518815974286000,,,277.3,8.0,0.0,,,,64.854603,-147.843685,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-97.9,,
,1518815974345000,,,277.3,8.0,0.0,,,,64.854603,-147.843696,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-98.0,,
,1518815974456000,,,277.2,8.0,0.0,,,,64.854604,-147.843707,191.2,38.471454284514344,68.66448958100517,1.3000000000000114,-98.0,,
,1518815974599000,,,277.2,7.3,0.0,,,,64.854605,-147.843728,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-97.2,,
,1518815974637000,,,277.3,7.4,0.0,,,,64.854606,-147.843738,191.2,38.471454284514344,68.66448958100517,1.099999999999966,-97.4,,
,1518815974726000,,,277.5,7.6,0.0,,,,64.854606,-147.843749,191.2,38.471454284514344,68.66448958100517,0.8999999999999773,-97.6,,
,1518815974803000,,,277.5,7.8,0.0,,,,64.854607,-147.843759,191.2,38.471454284514344,68.66448958100517,0.8999999999999773,-97.8,,
,1518815974902000,,,277.6,7.5,0.0,,,,64.854608,-147.84377,191.2,38.471454284514344,68.66448958100517,0.7999999999999545,-97.5,,
,1518815975028000,,,277.7,7.2,0.0,,,,64.854608,-147.843781,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-97.10000000000001,,
,1518815975126000,,,277.7,7.1,0.0,,,,64.854609,-147.843791,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-97.1,,
,1518815975230000,,,277.8,7.1,0.0,,,,64.85461,-147.843802,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-97.1,,
,1518815975319000,,,277.8,7.0,0.0,,,,64.85461,-147.843813,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-97.0,,
,1518815975435000,,,277.8,6.8,0.0,,,,64.854611,-147.843823,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.7,,
,1518815975546000,,,277.8,6.7,0.0,,,,64.854612,-147.843834,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.60000000000001,,
,1518815975619000,,,277.8,6.9,0.0,,,,64.854612,-147.843845,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.80000000000001,,
,1518815975698000,,,277.8,6.7,0.0,,,,64.854613,-147.843855,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.7,,
,1518815975826000,,,277.7,6.5,0.0,,,,64.854613,-147.843866,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-96.5,,
,1518815975932000,,,277.7,6.5,0.0,,,,64.854614,-147.843877,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-96.5,,
,1518815976060000,,,277.7,6.6,0.0,,,,64.854614,-147.843887,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-96.5,,
,1518815976181000,,,277.6,6.7,0.0,,,,64.854615,-147.843898,191.2,38.471454284514344,68.66448958100517,0.7999999999999545,-96.60000000000001,,
,1518815976244000,,,277.6,7.0,0.0,,,,64.854615,-147.843908,191.2,38.471454284514344,68.66448958100517,0.7999999999999545,-97.0,,
,1518815976359000,,,277.6,7.2,0.0,,,,64.854616,-147.843919,191.2,38.471454284514344,68.66448958100517,0.7999999999999545,-97.2,,
,1518815976447000,,,277.6,7.4,0.0,,,,64.854616,-147.843929,191.2,38.471454284514344,68.66448958100517,0.7999999999999545,-97.30000000000001,,
,1518815976653000,,,277.4,7.5,0.0,,,,64.854617,-147.84394,191.2,38.471454284514344,68.66448958100517,1.0,-97.4,,
,1518815976727000,,,277.3,7.3,0.0,,,,64.854618,-147.84395,191.2,38.471454284514344,68.66448958100517,1.099999999999966,-97.2,,
,1518815976808000,,,277.3,7.4,0.0,,,,64.854618,-147.843961,191.2,38.471454284514344,68.66448958100517,1.099999999999966,-97.4,,
,1518815976831000,,,277.3,7.6,0.0,,,,64.854619,-147.843971,191.2,38.471454284514344,68.66448958100517,1.099999999999966,-97.6,,
,1518815976918000,,,277.2,7.7,0.0,,,,64.854619,-147.843982,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-97.7,,
,1518815977029000,,,277.1,7.8,0.0,,,,64.85462,-147.843992,191.2,38.471454284514344,68.66448958100517,1.2999999999999545,-97.7,,
,1518815977108000,,,277.0,7.8,0.0,,,,64.85462,-147.844003,191.2,38.471454284514344,68.66448958100517,1.3999999999999773,-97.7,,
,1518815977227000,,,277.0,7.8,0.0,,,,64.854621,-147.844013,191.2,38.471454284514344,68.66448958100517,1.3999999999999773,-97.7,,
,1518815977328000,,,276.9,7.8,0.0,,,,64.854621,-147.844024,191.2,38.471454284514344,68.66448958100517,1.5,-97.8,,
,1518815977407000,,,276.9,7.7,0.0,,,,64.854622,-147.844034,191.2,38.471454284514344,68.66448958100517,1.5,-97.7,,
,1518815977509000,,,277.0,7.5,0.0,,,,64.854623,-147.844045,191.2,38.471454284514344,68.66448958100517,1.3999999999999773,-97.4,,
,1518815977607000,,,277.1,7.6,0.0,,,,64.854623,-147.844055,191.2,38.471454284514344,68.66448958100517,1.2999999999999545,-97.6,,
,1518815977708000,,,277.2,7.6,0.0,,,,64.854624,-147.844066,191.2,38.471454284514344,68.66448958100517,1.1999999999999886,-97.6,,
,1518815977823000,,,277.3,7.0,0.0,,,,64.854624,-147.844076,191.2,38.471454284514344,68.66448958100517,1.099999999999966,-97.0,,
,1518815977909000,,,277.4,6.6,0.0,,,,64.854625,-147.844087,191.2,38.471454284514344,68.66448958100517,1.0,-96.5,,
,1518815978009000,,,277.5,6.4,0.0,,,,64.854626,-147.844097,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-96.30000000000001,,
,1518815978137000,,,277.5,6.4,0.0,,,,64.854626,-147.844108,191.2,38.471454284514344,68.66448958100517,0.6999999999999886,-96.4,,
,1518815978207000,,,277.6,6.0,0.0,,,,64.854627,-147.844119,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.0,,
,1518815978328000,,,277.7,6.0,0.0,,,,64.854628,-147.84413,191.2,38.471454284514344,68.66448958100517,0.5,-96.0,,
,1518815978459000,,,277.7,6.2,0.0,,,,64.854628,-147.84414,191.2,38.471454284514344,68.66448958100517,0.5,-96.10000000000001,,
,1518815978507000,,,277.7,6.4,0.0,,,,64.854629,-147.844151,191.0,38.471454284514344,68.66448958100517,0.5,-96.30000000000001,,
,1518815978654000,,,277.7,6.3,0.0,,,,64.85463,-147.844161,191.0,38.471454284514344,68.66448958100517,0.5,-96.2,,
,1518815978732000,,,277.7,6.5,0.0,,,,64.85463,-147.844172,191.2,38.471454284514344,68.66448958100517,0.5,-96.5,,
,1518815978797000,,,277.7,6.9,0.0,,,,64.854631,-147.844182,191.2,38.471454284514344,68.66448958100517,0.5,-96.9,,
,1518815978940000,,,277.7,6.5,0.0,,,,64.854631,-147.844193,191.2,38.471454284514344,68.66448958100517,0.5,-96.4,,
,1518815979030000,,,277.6,6.7,0.0,,,,64.854632,-147.844203,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-96.60000000000001,,
,1518815979142000,,,277.6,7.3,0.0,,,,64.854633,-147.844214,191.2,38.471454284514344,68.66448958100517,0.5999999999999659,-97.2,,
,1518815979231000,,,277.7,7.0,0.0,,,,64.854633,-147.844224,191.2,38.471454284514344,68.66448958100517,0.5,-97.0,,
,1518815979334000,,,277.7,6.6,0.0,,,,64.854634,-147.844235,191.2,38.471454284514344,68.66448958100517,0.5,-96.6,,
,1518815979446000,,,277.7,6.4,0.0,,,,64.854634,-147.844246,191.2,38.471454284514344,68.66448958100517,0.5,-96.4,,
,1518815979657000,,,277.7,6.3,0.0,,,,64.854635,-147.844256,191.0,38.471454284514344,68.66448958100517,0.5,-96.2,,
,1518815979727000,,,277.6,6.4,0.0,,,,64.854635,-147.844266,191.0,38.471454284514344,68.66448958100517,0.5999999999999659,-96.30000000000001,,
,1518815979803000,,,277.5,6.7,0.0,,,,64.854636,-147.844277,191.0,38.471454284514344,68.66448958100517,0.6999999999999886,-96.7,,
,1518815979880000,,,277.5,6.9,0.0,,,,64.854637,-147.844287,191.0,38.471454284514344,68.66448958100517,0.6999999999999886,-96.9,,
,1518815980005000,,,277.4,7.2,0.0,,,,64.854637,-147.844297,191.0,38.471454284514344,68.66448958100517,0.8000000000000114,-97.2,,
,1518815980058000,,,277.4,7.7,0.0,,,,64.854638,-147.844307,191.0,38.471454284514344,68.66448958100517,0.8000000000000114,-97.60000000000001,,
,1518815980207000,,,277.3,7.8,0.0,,,,64.854638,-147.844318,191.0,38.471454284514344,68.66448958100517,0.8999999999999773,-97.7,,
,1518815980256000,,,277.3,7.9,0.0,,,,64.854639,-147.844328,191.0,38.471454284514344,68.66448958100517,0.8999999999999773,-97.80000000000001,,
,1518815980304000,,,277.2,8.2,0.0,,,,64.854639,-147.844338,191.0,38.471454284514344,68.66448958100517,1.0,-98.2,,
,1518815980403000,,,277.2,8.5,0.0,,,,64.85464,-147.844348,191.2,38.471454284514344,68.66448958100517,1.0,-98.5,,
,1518815980505000,,,277.1,8.0,0.0,,,,64.85464,-147.844358,191.2,38.471454284514344,68.66448958100517,1.3999999999999773,-97.9,,
,1518815980626000,,,277.2,8.0,0.0,,,,64.854641,-147.844369,191.2,38.471454284514344,68.66448958100517,1.400000000000034,-97.9,,
,1518815980703000,,,277.1,7.9,0.0,,,,64.854642,-147.844379,191.2,38.471454284514344,68.66448958100517,1.5,-97.9,,
,1518815980826000,,,277.0,7.7,0.0,,,,64.854642,-147.84439,191.2,38.471454284514344,68.66448958100517,1.6000000000000227,-97.7,,
,1518815980926000,,,276.9,7.9,0.0,,,,64.854643,-147.8444,191.0,38.471454284514344,68.66448958100517,1.7000000000000455,-97.80000000000001,,
,1518815981047000,,,277.0,7.9,0.0,,,,64.854643,-147.84441,191.0,38.471454284514344,68.66448958100517,1.6000000000000227,-97.80000000000001,,
,1518815981182000,,,276.9,8.0,0.0,,,,64.854644,-147.844421,191.0,38.471454284514344,68.66448958100517,1.7000000000000455,-98.0,,
,1518815981253000,,,276.9,8.0,0.0,,,,64.854644,-147.844431,191.0,38.471454284514344,68.66448958100517,1.6000000000000227,-98.0,,
,1518815981353000,,,276.9,8.0,0.0,,,,64.854645,-147.844442,191.0,38.471454284514344,68.66448958100517,1.6000000000000227,-98.0,,
,1518815981446000,,,276.9,8.3,0.0,,,,64.854646,-147.844452,191.0,38.471454284514344,68.66448958100517,1.6000000000000227,-98.2,,
,1518815981611000,,,277.0,8.5,0.0,,,,64.854646,-147.844462,191.0,38.471454284514344,68.66448958100517,2.1999999999999886,-98.4,,
,1518815981685000,,,277.5,8.0,0.0,,,,64.854647,-147.844473,191.0,38.471454284514344,68.66448958100517,2.5,-98.0,,
,1518815981715000,,,278.1,8.2,0.0,,,,64.854647,-147.844483,191.0,38.471454284514344,68.66448958100517,2.5,-98.2,,
,1518815981826000,,,278.6,8.5,0.0,,,,64.854648,-147.844494,191.0,38.471454284514344,68.66448958100517,2.7999999999999545,-98.4,,
,1518815981926000,,,279.0,8.5,0.0,,,,64.854648,-147.844504,191.0,38.471454284514344,68.66448958100517,3.0,-98.4,,
,1518815982008000,,,279.6,8.4,0.0,,,,64.854649,-147.844515,191.0,38.471454284514344,68.66448958100517,3.099999999999966,-98.4,,
,1518815982105000,,,280.1,8.5,0.0,,,,64.854649,-147.844525,191.0,38.471454284514344,68.66448958100517,3.099999999999966,-98.5,,
,1518815982255000,,,280.6,8.4,0.0,,,,64.85465,-147.844536,191.0,38.471454284514344,68.66448958100517,3.2999999999999545,-98.30000000000001,,
,1518815982337000,,,281.0,8.4,0.0,,,,64.85465,-147.844546,191.0,38.471454284514344,68.66448958100517,3.5,-98.30000000000001,,
,1518815982443000,,,281.4,8.4,0.0,,,,64.854651,-147.844556,191.0,38.471454284514344,68.66448958100517,3.5,-98.4,,
,1518815982512000,,,282.0,8.4,0.0,,,,64.854651,-147.844567,191.0,38.471454284514344,68.66448958100517,3.5,-98.4,,
,1518815982627000,,,282.4,8.3,0.0,,,,64.854652,-147.844577,191.0,38.471454284514344,68.66448958100517,3.6000000000000227,-98.2,,
,1518815982734000,,,282.8,8.0,0.0,,,,64.854652,-147.844588,191.0,38.471454284514344,68.66448958100517,3.599999999999966,-97.9,,
,1518815982805000,,,283.2,8.2,0.0,,,,64.854653,-147.844599,191.0,38.471454284514344,68.66448958100517,3.6999999999999886,-98.2,,
,1518815982936000,,,283.6,8.0,0.0,,,,64.854654,-147.844609,191.0,38.471454284514344,68.66448958100517,3.599999999999966,-98.0,,
,1518815983071000,,,283.9,7.9,0.0,,,,64.854654,-147.84462,191.0,38.471454284514344,68.66448958100517,3.3000000000000114,-97.9,,
,1518815983182000,,,283.8,7.9,0.0,,,,64.854655,-147.84463,191.0,38.471454284514344,68.66448958100517,3.099999999999966,-97.80000000000001,,
,1518815983246000,,,283.8,8.0,0.0,,,,64.854655,-147.844641,191.0,38.471454284514344,68.66448958100517,2.8000000000000114,-97.9,,
,1518815983336000,,,283.8,8.2,0.0,,,,64.854656,-147.844651,191.0,38.471454284514344,68.66448958100517,2.6999999999999886,-98.2,,
,1518815983612000,,,283.8,8.5,0.0,,,,64.854657,-147.844672,191.0,38.471454284514344,68.66448958100517,2.3999999999999773,-98.5,,
,1518815983660000,,,283.6,8.3,0.0,,,,64.854657,-147.844683,191.0,38.471454284514344,68.66448958100517,2.5,-98.2,,
,1518815983720000,,,283.5,8.3,0.0,,,,64.854658,-147.844694,191.0,38.471454284514344,68.66448958100517,2.5,-98.3,,
,1518815983825000,,,283.5,8.0,0.0,,,,64.854659,-147.844704,191.0,38.471454284514344,68.66448958100517,2.5,-98.0,,
,1518815983903000,,,283.5,7.9,0.0,,,,64.854659,-147.844715,191.2,38.471454284514344,68.66448958100517,2.5,-97.9,,
,1518815984047000,,,283.6,7.7,0.0,,,,64.85466,-147.844726,191.2,38.471454284514344,68.66448958100517,2.3999999999999773,-97.7,,
,1518815984122000,,,283.8,7.6,0.0,,,,64.85466,-147.844736,191.2,38.471454284514344,68.66448958100517,2.3999999999999773,-97.5,,
,1518815984220000,,,283.8,7.7,0.0,,,,64.854661,-147.844747,191.2,38.471454284514344,68.66448958100517,2.8000000000000114,-97.7,,
,1518815984304000,,,284.0,7.8,0.0,,,,64.854661,-147.844757,191.2,38.471454284514344,68.66448958100517,3.0,-97.8,,
,1518815984425000,,,284.3,7.7,0.0,,,,64.854662,-147.844768,191.2,38.471454284514344,68.66448958100517,3.1999999999999886,-97.60000000000001,,
,1518815984557000,,,284.6,7.7,0.0,,,,64.854663,-147.844779,191.2,38.471454284514344,68.66448958100517,3.2999999999999545,-97.60000000000001,,
,1518815984632000,,,284.9,7.7,0.0,,,,64.854663,-147.84479,191.2,38.471454284514344,68.66448958100517,3.3000000000000114,-97.7,,
,1518815984699000,,,285.3,7.7,0.0,,,,64.854664,-147.8448,191.2,38.471454284514344,68.66448958100517,3.3000000000000114,-97.7,,
,1518815984807000,,,285.5,7.5,0.0,,,,64.854664,-147.844811,191.2,38.471454284514344,68.66448958100517,3.5,-97.5,,
,1518815984935000,,,285.9,7.6,0.0,,,,64.854665,-147.844821,191.2,38.471454284514344,68.66448958100517,3.3000000000000114,-97.5,,
